timestamp,t_rel_sec,knee_l,knee_r,hip_l,hip_r,elbow_l,elbow_r,shoulder_l,shoulder_r,crouch
2025-11-06 17:05:40,14.714727878570557,177.3791291540337,173.12505100425747,172.2859969293686,167.51289241375224,73.6593337948852,175.86521284127323,81.30754921056182,13.26783745080365,0.18500497937202454
2025-11-06 17:05:40,14.744054555892944,177.38856967338842,173.0570490830028,172.31757108066498,167.45922591156423,73.65898409576346,175.87364805842762,81.29234876813194,13.26146927131278,0.18490253388881683
2025-11-06 17:05:40,14.778683423995972,177.42470477503934,173.03711886971186,172.37482094803622,167.4118573342687,73.65526597969519,175.85873962090733,81.27809820155863,13.266407530284905,0.1848386824131012
2025-11-06 17:05:40,14.808856010437012,177.420152015695,173.03560352298783,172.38388597197002,167.40466218596333,73.667243714844,175.85441488529486,81.2641883294337,13.265665621365654,0.18476568162441254
2025-11-06 17:05:40,14.84061312675476,177.42152881262544,173.01147029942376,172.38724364376824,167.390320358015,73.641572619371,175.85569351459145,81.27492782104144,13.255582170527461,0.18477551639080048
2025-11-06 17:05:40,14.871933937072754,177.4399189862744,173.00422490715772,172.3939257813931,167.37466799940472,73.6157978424311,175.86367409622687,81.26908822444953,13.251985004692257,0.1847446709871292
2025-11-06 17:05:40,14.903951644897461,177.49047750817806,173.02306098043155,172.40701234105532,167.3865341383074,73.5900903516109,175.8469694215007,81.25356439074018,13.24406732654417,0.18472476303577423
2025-11-06 17:05:40,14.937840461730957,177.5031665540254,173.03854554417558,172.41415687897583,167.38918304727852,73.58554059420135,175.85050090714512,81.25346745461462,13.235557264553757,0.18471156060695648
2025-11-06 17:05:40,14.981725454330444,177.4968391051321,173.07780689214366,172.4142972098531,167.40557060844225,73.57258344812078,175.864750914761,81.23672080842073,13.21287824369827,0.18472535908222198
2025-11-06 17:05:40,15.01828122138977,177.50039326195426,173.0958164711909,172.4207170252953,167.41072176588318,73.5967544308251,175.8709017086586,81.29058923295428,13.198555192155526,0.1847371757030487
2025-11-06 17:05:40,15.050944328308105,177.51703596554688,173.12931253406902,172.41806901362256,167.41681497762045,73.59943540479131,175.87168644721083,81.28550878608208,13.192772570959153,0.1847592294216156
2025-11-06 17:05:40,15.089965105056763,177.53427192385482,173.16353146613517,172.4253386133111,167.43121721148972,73.56760588631406,175.8767393754931,81.27663123599527,13.18574703310098,0.18470825254917145
2025-11-06 17:05:40,15.123524188995361,177.53439869368867,173.23098905842198,172.42919487618158,167.42330004447268,73.5586969180175,175.8749859940476,81.27061536887065,13.174565602738364,0.18471139669418335
2025-11-06 17:05:40,15.153733253479004,177.53370739871934,173.27924767146675,172.42664090907587,167.45226954405652,73.54664338667592,175.88488081724816,81.26182124811452,13.161158244695788,0.1847633421421051
2025-11-06 17:05:40,15.184447050094604,177.59487894437754,173.30201799432137,172.4629504175664,167.4654712188167,73.56814459691851,175.88804671564654,81.28252281153505,13.152788342267998,0.18472829461097717
2025-11-06 17:05:40,15.2156822681427,177.56237981455413,173.31466145898798,172.43793031508162,167.46748987166836,73.54919102252514,175.89073286460064,81.27337512675916,13.136354078833639,0.18468928337097168
2025-11-06 17:05:40,15.248584508895874,177.56671343587325,173.3363460491085,172.43900416693108,167.48588966423128,73.4938925841715,175.89244308127732,81.252831659859,13.13249260323742,0.18481867015361786
2025-11-06 17:05:40,15.286723613739014,177.550391320866,173.34698557384382,172.43691302840193,167.4966852140579,73.5046345077906,175.89181620180358,81.27447748406638,13.126201869553316,0.18480809032917023
2025-11-06 17:05:40,15.31776738166809,177.51771739447042,173.33327713225833,172.42051493604498,167.49442038540073,73.53240691354839,175.8921426427983,81.32790298242617,13.123578208067086,0.18487060070037842
2025-11-06 17:05:40,15.347506761550903,177.51345278564307,173.2862662407497,172.41863861058212,167.46858194382645,73.5022032671357,175.86262776675596,81.30911341083413,13.118363389633009,0.1848815530538559
2025-11-06 17:05:41,15.387761354446411,177.5274022401902,173.30137025663112,172.4226870121225,167.46518655778692,73.50742233220306,175.87422589862777,81.3108540072978,13.10550305873602,0.1849115937948227
2025-11-06 17:05:41,15.427648544311523,177.49468191342294,173.30323479854755,172.40295381368807,167.47151921591382,73.51801275607613,175.8710660124433,81.3112746363435,13.095285380363611,0.18491032719612122
2025-11-06 17:05:41,15.4656400680542,177.46439708362132,173.33787007562438,172.39426928196406,167.46898986759555,73.55414440367785,175.8562755097972,81.35012121844747,13.0847964968593,0.18493406474590302
2025-11-06 17:05:41,15.50249433517456,177.3630322967872,173.3498597560362,172.34830407268691,167.48069394056336,73.6363476269816,175.84196446591648,81.43157913886252,13.069138175760214,0.1850452423095703
2025-11-06 17:05:41,15.541798830032349,177.36936449257848,173.34389268858772,172.34242382667995,167.47940748269454,73.66016502881901,175.80644507726754,81.45074166965519,13.065468106864628,0.18502745032310486
2025-11-06 17:05:41,15.579333543777466,177.3922042352522,173.365258689447,172.36313809231262,167.4820260387815,73.65093870878742,175.81200555120492,81.45135550760139,13.0533671575231,0.18509149551391602
2025-11-06 17:05:41,15.611087322235107,177.39870393748924,173.3617176461155,172.3601754320914,167.47935650972568,73.6403209413187,175.80910888746092,81.46060093589128,13.050883578959889,0.1850784718990326
2025-11-06 17:05:41,15.645858526229858,177.38061224811926,173.34132874124333,172.3424794189871,167.47627645281628,73.6937601350589,175.81551249431251,81.5181963993661,13.041560267949261,0.18505115807056427
2025-11-06 17:05:41,15.682621240615845,177.36333598666755,173.35283967225826,172.3359392111971,167.47549032603246,73.72260572262473,175.8117074122334,81.55100424774345,13.03428662161867,0.18505127727985382
2025-11-06 17:05:41,15.71378469467163,177.28685230295332,173.34407648920305,172.28709333776374,167.47949640747612,73.72696603692069,175.80268943161641,81.58944201027437,13.027226229543517,0.18494769930839539
2025-11-06 17:05:41,15.754525899887085,177.1371492521444,173.3462442332048,172.22137586050712,167.4781505697816,73.75267793163542,175.8056782503803,81.62127436672259,13.022455346050105,0.1848633736371994
2025-11-06 17:05:41,15.78807783126831,177.1305699152479,173.36100435542144,172.190541234554,167.49521803248774,73.77440488522086,175.81307607708146,81.65090671012548,13.012042264604867,0.18486107885837555
2025-11-06 17:05:41,15.82096552848816,177.11936982632852,173.40374550044882,172.16170961037687,167.5464125490297,73.7872415424108,175.81441127941972,81.68520082893016,12.997175384173412,0.18485793471336365
2025-11-06 17:05:41,15.851503610610962,177.12748123593016,173.39978012537182,172.14911098628508,167.5606991600262,73.79715882549291,175.82995648104108,81.67728922589164,12.986233565142348,0.18484102189540863
2025-11-06 17:05:41,15.88304090499878,177.13597627966794,173.38878679738636,172.13824430167602,167.57133309124572,73.81281325882779,175.82523583550142,81.66858952760563,12.978881810252517,0.18481138348579407
2025-11-06 17:05:41,15.915594100952148,177.06513131400965,173.38997552258485,172.08707321869664,167.57367352541982,73.76540315327314,175.8262380352205,81.59072241624588,12.970914450933138,0.18476593494415283
